insider_trading_4_buy_avg_price,103.38168
insider_trading_4_buy_month_diff,4
insider_trading_4_buy_trade_type,Buy
insider_trading_4_buy_security_id,328821296
insider_trading_4_buy_total_shares,250
insider_trading_4_buy_total_trades,1
insider_trading_4_buy_company_names_offset,0
insider_trading_4_buy_company_names,"Charles Schwab Investment Management, Inc."
insider_trading_4_buy_unique_owners,1
insider_trading_4_buy_individual_ids
insider_trading_4_buy_individual_names
insider_trading_4_buy_total_trans_value,25845.41925
insider_trading_4_buy_total_company_shares,250
insider_trading_4_buy_total_individual_shares,0
insider_trading_4_sell_avg_price,96.30235
insider_trading_4_sell_month_diff,4
insider_trading_4_sell_trade_type,Sell
insider_trading_4_sell_security_id,328821296
insider_trading_4_sell_total_shares,-1773100
insider_trading_4_sell_total_trades,3
insider_trading_4_sell_company_names_offset,0
insider_trading_4_sell_company_names,"Realwise Holdings Pty Ltd"
insider_trading_4_sell_unique_owners,1
insider_trading_4_sell_individual_ids
insider_trading_4_sell_individual_names
insider_trading_4_sell_total_trans_value,170999828.06957
insider_trading_4_sell_total_company_shares,-1773100
insider_trading_4_sell_total_individual_shares,0
insider_trading_total_buy,4634082
insider_trading_total_sell,19924973
insider_trading_total_volume,24559055
ownership_1,95111522,1,Institutions,142645162
ownership_3,116833316,3,"Private Companies",142645162
ownership_4,26968505,4,"Individual Insiders",142645162
ownership_11,94521435,11,"General Public",142645162
currency_info_reporting_unit,1000000
currency_info_reporting_unit_abs,1
currency_info_reporting_unit_text,Millions
currency_info_reporting_currency_iso,USD
currency_info_reporting_unit_text_abs,Absolute
currency_info_reporting_currency_symbol,$
currency_info_trading_item_currency_iso,AUD
currency_info_trading_item_currency_symbol,A$
currency_info_primary_trading_item_currency_iso,AUD
currency_info_primary_trading_item_currency_symbol,A$
